employee_id,company,department,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,Gender,Resting_Heart_Rate
58,Cheerper,Search Engine,36,30,5,67223.84244,20705.55966,2,Male,68.8
1,Glasses,Design,34,28,5,125878.9437,15956.18002,3,Female,68.8
29,Cheerper,Search Engine,40,34,6,81148.50142,9907.686304,4,Female,78.4
27,Glasses,Search Engine,34,34,1,60760.36395,24293.31452,1,Female,73.4
28,Pear,AI,49,48,1,68961.73047,20604.44965,1,Male,62.5
10,Pear,Design,39,34,5,106972.7655,20425.47432,2,Male,71.2
42,Glasses,Search Engine,36,35,1,52920.87144,16586.86082,2,Female,69.6
1,Glasses,Search Engine,32,26,6,103814.139,11943.07506,4,Male,73.3
45,Glasses,AI,31,28,3,59428.49897,23389.78009,2,Female,71.2
23,Cheerper,BigData,49,48,3,126375.0835,9000,4,Female,69.5
44,Glasses,AI,44,39,6,84277.33962,24792.91,1,Male,73.6
73,Cheerper,Support,36,34,2,40000,22731.20421,3,Female,68.9
33,Glasses,AI,36,30,6,75315.75348,19909.43109,2,Female,89.4
17,Cheerper,BigData,30,22,7,116214.5169,10192.56764,5,Female,72.9
10,Glasses,Search Engine,31,28,2,85733.06926,21773.27154,2,Female,70.8
1,Glasses,AI,30,22,9,110169.5521,12979.36539,4,Male,82.1
24,Glasses,Search Engine,33,24,9,52146.94801,17942.27432,1,Female,66.2
12,Pear,Design,36,38,1,117715.4745,20158.08516,2,Female,70.2
41,Cheerper,Support,48,40,8,62186.70426,10699.72604,4,Female,68.7
41,Glasses,BigData,40,39,1,66565.51653,14383.56461,4,Male,74.2
64,Glasses,AI,35,32,3,45810.97282,11042.79326,3,Male,68.9
21,Glasses,BigData,36,34,2,70241.03052,14279.39438,4,Female,74
1,Pear,Design,41,36,5,127868.1753,14381.06103,3,Female,74.8
1,Pear,Sales,30,22,6,142989.2501,15504.30999,4,Male,75.9
9,Glasses,Search Engine,33,29,4,76312.46431,20130.56173,3,Female,74.2
1,Glasses,Search Engine,36,30,6,114941.9848,24288.99202,1,Female,71.2
35,Glasses,AI,34,32,3,106623.2724,24792.91,3,Male,64.3
16,Cheerper,Search Engine,31,26,5,101926.347,14807.95605,4,Female,76.8
63,Cheerper,BigData,49,48,1,74861.53743,18610.29675,1,Male,78.5
25,Glasses,AI,44,41,3,119148.0106,18524.21817,2,Female,67.1
5,Pear,Sales,32,25,7,100763.7605,24792.91,1,Male,76.1
32,Pear,Sales,35,34,2,110196.8283,16882.44508,3,Female,65.2
3,Glasses,AI,33,28,4,106036.7176,17435.45021,3,Female,72.6
17,Glasses,BigData,31,27,4,42519.90684,18469.21121,3,Female,73.5
66,Cheerper,Support,48,44,3,40000,17765.26338,2,Female,69.9
27,Glasses,AI,33,27,5,92853.22134,18597.53493,2,Male,72.3
1,Pear,Sales,33,27,7,125444.1982,24211.88172,1,Female,76.7
44,Glasses,AI,47,40,7,64867.17828,21723.63708,1,Female,72.6
2,Pear,Sales,33,26,7,115120.4384,14062.89883,1,Female,69.1
35,Glasses,Search Engine,46,41,5,77832.93338,9000,4,Male,66.4
45,Glasses,Search Engine,42,40,2,40000,19896.98758,3,Male,69.4
1,Pear,Design,39,33,6,102220.5028,16896.43792,2,Female,66.6
47,Glasses,Search Engine,38,34,4,61158.4561,17907.46887,3,Female,69.9
27,Glasses,AI,34,25,9,88940.07332,9122.704454,4,Female,70.8
64,Glasses,AI,43,37,6,77791.30261,9000,4,Male,76.7
31,Glasses,Search Engine,30,25,4,49549.64977,21836.58136,3,Female,71.8
63,Pear,AI,33,33,1,41974.67036,18180.24851,4,Female,83.4
80,Cheerper,Support,31,29,2,40000,21454.08823,2,Female,60.8
3,Glasses,BigData,37,35,2,89334.55802,23875.43409,2,Female,72.7
16,Pear,Sales,45,43,2,129729.7146,17335.471,2,Female,69.3
54,Pear,Sales,42,39,3,60949.01762,24792.91,1,Male,66.9
47,Pear,Sales,48,44,5,113190.8074,24792.91,1,Female,72.4
36,Glasses,Design,37,28,9,87552.7182,24352.74074,1,Female,72.7
9,Glasses,Design,33,25,8,98896.52733,17546.07215,3,Male,78.1
42,Cheerper,BigData,43,39,4,59138.35839,24487.47629,1,Female,72.5
1,Glasses,Design,36,31,5,153000,22966.20825,1,Female,68.5
25,Cheerper,BigData,34,27,7,57218.89147,24792.91,1,Female,74.2
39,Glasses,AI,41,40,1,82228.5087,18644.9816,2,Female,69.9
39,Glasses,Design,34,28,6,72594.9039,21160.37457,1,Male,66.6
77,Glasses,AI,36,31,5,48353.50668,20050.1559,2,Male,70.8
46,Pear,Sales,49,48,3,111212.9746,23753.66718,1,Male,73.2
37,Glasses,Design,30,22,8,87849.70173,17896.73664,3,Female,73
24,Cheerper,BigData,31,24,7,74402.88958,12745.13043,5,Female,74
23,Cheerper,BigData,44,38,6,85834.04918,22024.7899,1,Male,70.1
62,Pear,Design,42,42,1,59881.75582,22513.1001,2,Female,72.7
1,Glasses,AI,30,23,6,132027.8712,16972.99512,3,Male,72.6
32,Pear,AI,31,30,2,82025.36953,23905.77762,2,Male,71.5
19,Cheerper,Support,34,25,9,80735.43914,16583.92917,3,Male,73.3
47,Pear,Sales,47,46,1,97669.05592,20362.97878,1,Male,82.2
59,Glasses,BigData,49,48,1,51817.70142,23338.89471,1,Male,77
27,Glasses,AI,48,44,4,123267.7382,23569.14446,1,Female,73.8
56,Pear,Design,41,34,7,52867.11731,14230.10782,2,Female,68.8
62,Cheerper,BigData,45,42,2,53614.6493,16791.77864,3,Female,70.1
17,Glasses,AI,44,43,2,98321.45552,24792.91,1,Female,79.6
10,Glasses,AI,40,39,2,124540.464,18492.84842,2,Female,68.5
50,Glasses,AI,36,27,9,49560.37213,15834.34871,3,Male,72.4
58,Cheerper,Support,36,27,9,40000,17628.23895,2,Male,72.1
34,Glasses,AI,45,43,2,113922.4024,21154.55222,2,Male,73.4
60,Cheerper,Search Engine,39,36,2,88192.36709,15393.0207,3,Female,69.1
1,Cheerper,BigData,39,31,8,85299.83508,21705.56606,1,Female,73.9
1,Cheerper,BigData,34,24,9,99017.11156,22132.49889,1,Male,71
23,Glasses,AI,39,32,7,80962.55444,16292.60152,2,Female,79.3
24,Pear,Design,40,34,6,91477.4767,23561.60208,1,Female,69.1
55,Cheerper,Support,35,37,1,57492.54167,17458.18609,5,Male,75.6
33,Pear,Sales,47,48,1,121198.878,20833.5388,1,Female,68.4
20,Glasses,Search Engine,30,22,5,40000,18211.55817,2,Female,67.4
18,Glasses,Search Engine,42,38,4,102841.3826,21272.88176,2,Female,68.5
12,Glasses,Search Engine,46,43,4,105866.5969,17171.82333,2,Female,63.6
58,Glasses,AI,47,48,1,96214.34586,19271.50311,3,Female,73.5
1,Cheerper,Search Engine,35,26,9,125473.9017,16175.69861,4,Male,67.3
31,Glasses,AI,40,34,6,103645.5978,22053.68263,2,Male,70.7
35,Pear,Sales,46,44,2,66815.70837,17901.17576,2,Female,75.4
22,Glasses,Search Engine,41,39,3,74253.51754,15770.3527,2,Male,75.3
80,Cheerper,Support,49,47,4,40000,14665.72923,3,Male,65.2
14,Glasses,Search Engine,37,34,3,122084.2993,11344.46923,5,Male,73
68,Cheerper,Support,45,44,2,50975.59791,14448.46519,2,Female,77.2
1,Glasses,AI,30,22,9,94140.56482,24792.91,1,Male,69.7
38,Cheerper,BigData,36,29,7,49965.57496,21979.52231,1,Male,75.2
37,Cheerper,Search Engine,40,30,9,52768.92033,23988.25949,1,Male,67.7
15,Glasses,Design,33,27,6,116076.5045,12473.68511,3,Male,74.1
1,Glasses,AI,35,27,8,144640.9885,22183.04241,2,Male,73.5
54,Glasses,BigData,33,33,1,62533.3602,15157.76434,5,Male,74
18,Cheerper,Support,30,22,8,71476.10499,13214.41997,3,Male,75.6
80,Pear,Design,49,48,1,62819.19698,11902.34446,2,Male,64.7
62,Pear,Design,41,40,1,71836.33933,23426.3539,2,Male,71.7
61,Glasses,Search Engine,34,31,4,66460.52141,17745.99067,4,Female,78.9
15,Glasses,BigData,43,42,1,76880.42295,24062.00846,2,Female,60.2
80,Cheerper,Support,30,26,4,40000,9075.918908,5,Male,76.2
68,Cheerper,Support,32,31,1,40000,11698.14785,5,Female,78.6
51,Pear,Sales,39,38,1,109843.7341,19816.49329,3,Female,63.5
1,Glasses,Search Engine,30,22,8,99276.33999,9000,5,Male,69.2
31,Glasses,AI,36,29,6,77483.29984,18515.00441,3,Female,74.9
56,Cheerper,Support,38,29,9,50763.30118,12771.96067,3,Male,68.9
1,Cheerper,BigData,35,29,6,90713.49509,15060.09985,2,Female,79.1
8,Cheerper,Search Engine,30,22,9,87680.96771,18986.54907,2,Female,78.2
31,Glasses,Sales,42,40,2,117503.6261,23426.34364,2,Male,64.5
65,Cheerper,Support,43,42,1,40000,21209.95491,3,Male,67.4
34,Glasses,AI,31,27,5,103240.1948,21851.92915,3,Female,75.6
1,Glasses,AI,30,22,9,142712.1954,19298.91677,2,Male,76.5
36,Cheerper,Support,41,30,9,42937.78828,11884.12853,2,Male,84.5
1,Cheerper,BigData,39,33,6,108551.2478,20302.73011,1,Female,68
19,Glasses,AI,35,34,2,124447.6948,13325.79846,3,Female,78.3
15,Cheerper,Search Engine,48,44,4,124855.3124,16795.758,2,Male,67.7
63,Cheerper,Support,37,33,4,53015.25211,20469.14588,2,Male,74.2
61,Pear,Design,45,45,1,75874.44574,18045.38477,3,Male,75.7
54,Cheerper,Support,35,33,2,40000,19441.1541,4,Male,56.1
13,Cheerper,Support,30,23,5,73290.02116,18180.52505,4,Male,76.3
1,Pear,Sales,30,22,5,129867.7712,24792.91,1,Male,78.6
28,Glasses,Search Engine,30,26,2,92291.80785,13253.58264,5,Female,76.3
65,Cheerper,Support,49,45,5,54195.79178,9000,5,Female,82.9
45,Pear,Sales,34,32,3,95538.84812,18237.0699,2,Male,76.1
43,Glasses,Design,42,36,6,73944.96521,19551.05959,1,Female,69.9
27,Cheerper,BigData,42,37,5,71968.76503,19394.31772,1,Male,78.5
7,Cheerper,Support,30,22,6,67057.62326,9000,5,Female,69
1,Glasses,AI,30,22,4,106140.1383,23364.53797,2,Male,71.8
37,Cheerper,Support,32,25,7,45249.84053,18199.82293,4,Female,76.6
50,Glasses,Search Engine,38,37,1,42377.15224,23941.93855,2,Female,73.1
16,Glasses,AI,42,36,6,105265.6273,9000,5,Female,79.4
45,Cheerper,BigData,34,23,9,45223.0229,24792.91,1,Female,85.5
68,Pear,Sales,41,39,2,48449.38501,17307.17264,2,Male,65.7
11,Glasses,Search Engine,30,23,4,116244.4177,10682.22381,5,Female,69.8
22,Glasses,AI,38,33,5,92199.50505,24792.91,1,Female,73.7
9,Cheerper,BigData,30,22,9,83499.49279,16481.07844,3,Female,70.6
56,Pear,Design,38,39,1,70109.69129,23753.26865,1,Male,70.5
7,Glasses,Search Engine,31,28,4,95658.54617,24792.91,1,Male,75.3
70,Cheerper,Support,45,40,5,40000,20786.95797,2,Female,75.7
80,Glasses,Search Engine,45,41,4,40000,23013.47519,1,Female,73.4
65,Pear,Sales,39,37,2,53183.7478,24552.72051,1,Female,72
39,Cheerper,Search Engine,36,30,6,98562.16873,9000,5,Male,71.2
23,Cheerper,Support,49,44,7,60522.21571,13014.57523,2,Male,80.3
1,Glasses,Design,43,38,5,141363.7195,12396.84306,2,Female,80.7
13,Cheerper,Support,30,22,9,81496.59775,12491.20931,4,Female,78
42,Glasses,AI,45,42,3,101379.4425,16230.4297,3,Female,66.1
36,Pear,Sales,49,44,6,78644.98252,23008.93649,1,Female,71.6
19,Cheerper,Support,49,41,9,52209.90336,9000,3,Male,74.8
1,Cheerper,Support,37,30,7,65594.58332,19267.35385,3,Female,67.9
1,Pear,Sales,33,29,5,99498.54308,20426.35348,1,Female,72.2
39,Glasses,Search Engine,45,41,4,55170.39162,21082.67336,2,Male,72.3
1,Glasses,Search Engine,32,25,8,123350.2827,24792.91,1,Male,78.1
45,Glasses,AI,49,45,6,86751.56185,13251.52264,2,Male,70.5
19,Glasses,AI,42,46,1,132141.331,14809.72712,4,Male,76.9
1,Cheerper,Support,30,24,4,65776.4547,20894.61621,2,Female,66.6
39,Cheerper,BigData,49,48,8,92642.93013,11311.57777,3,Male,69.5
12,Glasses,Search Engine,34,27,7,73617.56725,24792.91,1,Male,70.6
21,Cheerper,BigData,30,24,5,90700.78844,17486.12807,4,Male,71.9
67,Pear,Design,47,47,1,73462.40798,9000,4,Male,59.3
57,Glasses,Search Engine,49,48,1,92751.59294,21749.17453,2,Female,73.7
1,Pear,Sales,32,29,4,137731.0254,15933.26743,3,Male,80
34,Cheerper,Search Engine,45,39,6,87148.3241,17187.01347,3,Male,76
60,Cheerper,Support,49,48,1,90451.22151,9000,5,Female,70.4
14,Glasses,Search Engine,38,35,3,90450.87049,16550.81602,4,Male,66.1
80,Cheerper,Support,40,35,5,40000,18286.03515,3,Male,63.1
28,Pear,Sales,49,47,3,136236.1323,23889.06271,1,Male,63.8
34,Glasses,AI,49,45,4,104535.3596,19130.7377,1,Male,71.7
35,Pear,Design,49,48,1,101081.5157,17963.9877,2,Female,82
33,Pear,AI,49,48,1,60532.27519,24792.91,1,Female,57.9
49,Cheerper,Support,34,29,5,40000,16380.55356,3,Male,75.4
34,Cheerper,Support,49,43,7,64345.69032,15272.863,1,Male,69.9
1,Glasses,AI,37,28,8,135912.4116,15170.72942,3,Female,71.3
21,Glasses,AI,38,30,8,98054.53162,24792.91,1,Male,68.3
44,Glasses,Design,33,28,5,80904.83059,18457.781,2,Female,65
23,Pear,Sales,30,22,7,124740.6811,16845.52695,4,Male,72.9
51,Cheerper,Support,49,44,6,57755.29571,13730.40839,3,Male,74.3
14,Glasses,BigData,33,28,5,59910.86434,20998.84228,3,Female,75.2
62,Glasses,BigData,40,36,4,42416.20665,16957.69336,3,Male,63.5
26,Glasses,AI,42,32,9,110986.7111,14827.32124,3,Male,77.9
76,Pear,Design,47,48,1,60828.6536,19831.90075,3,Male,75.8
35,Glasses,Search Engine,30,26,4,90845.18259,15149.81532,4,Female,73.5
18,Glasses,Search Engine,38,31,7,79223.30334,24792.91,1,Male,70.6
54,Glasses,Search Engine,34,28,6,68146.38743,14122.05995,3,Male,73.7
1,Glasses,AI,30,22,6,107301.0407,17937.15452,3,Male,71.2
8,Glasses,AI,37,32,4,103409.5317,24792.91,1,Male,76.6
22,Glasses,Search Engine,37,28,9,62584.44912,18702.97555,2,Male,71.4
26,Pear,Design,30,22,4,87465.27903,24054.02514,2,Male,71.9
1,Glasses,Design,30,22,7,130219.4408,24792.91,2,Male,63.6
27,Cheerper,Support,45,40,5,78101.03131,19199.98275,3,Male,74
9,Pear,Design,34,30,4,118162.8642,21981.80303,2,Female,67.8
1,Cheerper,BigData,30,26,4,100746.1132,23695.07795,1,Female,74
13,Glasses,Design,40,32,8,121333.5744,14202.21874,3,Male,77
5,Pear,Sales,36,30,6,132671.2301,16679.14204,3,Female,69.2
1,Cheerper,BigData,40,33,8,86638.40854,20140.78052,1,Female,73.3
15,Glasses,Search Engine,38,32,6,89854.13459,17077.3207,4,Male,73.3
1,Cheerper,BigData,30,22,9,103472.3603,21613.26745,1,Male,74.7
50,Pear,AI,36,36,1,92663.34939,20113.22521,4,Female,74.7
5,Glasses,AI,36,26,9,113551.0156,13648.01187,5,Male,76.5
48,Glasses,AI,36,30,6,73250.94699,21012.12059,4,Female,70.4
56,Glasses,Design,43,38,5,79525.21761,19462.95547,2,Female,80.3
21,Pear,Sales,40,33,7,114972.8572,19875.92504,1,Male,76.6
33,Cheerper,Support,39,37,3,73526.08177,11231.05913,4,Female,78.6
68,Glasses,Search Engine,40,37,3,50425.53274,13812.97513,4,Female,73.3
68,Pear,AI,48,46,2,42990.02231,16063.31859,3,Female,73.7
12,Glasses,BigData,33,30,3,68630.63005,18726.78163,3,Male,70.7
26,Cheerper,Support,45,41,4,78465.54152,11909.71778,4,Male,69.9
8,Pear,Sales,30,22,7,128679.9747,13213.70286,4,Female,77.2
45,Cheerper,Support,38,32,6,45528.53576,12842.08886,3,Male,73.7
23,Glasses,AI,38,34,4,81898.30007,20389.98042,2,Female,71.1
1,Cheerper,Support,31,23,7,111359.8082,24792.91,3,Female,67.2
37,Cheerper,Support,49,45,8,105414.3811,13868.07471,2,Male,81.3
29,Pear,Sales,34,31,3,121689.5918,24792.91,1,Female,71.9
18,Glasses,Design,32,24,8,83486.12268,20705.71002,1,Male,66.6
10,Pear,Sales,37,30,7,108510.2476,24435.98624,1,Female,73.1
9,Pear,Sales,36,26,9,84565.12698,18396.95597,1,Male,72.2
15,Cheerper,Support,40,29,9,62073.77829,24792.91,1,Male,72.2
1,Cheerper,BigData,34,29,5,102425.9644,17821.94524,3,Female,74.8
31,Cheerper,Support,33,30,3,62705.70214,17730.0174,4,Male,70.2
44,Glasses,Search Engine,44,46,1,87054.4759,14926.45056,4,Male,69.7
6,Pear,Design,33,27,6,108717.415,13723.74134,4,Male,79
1,Pear,Sales,39,32,7,119333.7006,18833.74661,1,Female,64
12,Pear,Sales,38,34,4,146049.1987,18009.80698,2,Female,71.5
25,Glasses,BigData,33,31,2,61532.81099,21019.65845,4,Male,75.6
40,Cheerper,BigData,36,34,2,74359.61981,22119.19749,3,Male,74.2
1,Glasses,Search Engine,31,24,7,90163.61506,24792.91,1,Male,77.4
16,Glasses,Design,40,31,9,90197.24386,21031.01156,1,Female,83.5
18,Cheerper,Support,35,27,8,50899.42688,15820.10889,3,Female,81.3
55,Cheerper,Search Engine,41,32,9,107613.2453,10484.26577,4,Male,67.7
16,Pear,Sales,41,38,3,97533.97894,9690.851349,3,Female,63.6
58,Glasses,AI,46,47,1,89192.43182,16287.84154,2,Female,72.9
10,Pear,Sales,42,39,4,121814.5452,20999.59546,1,Female,65.2
23,Glasses,AI,49,48,2,111040.1099,16390.06668,2,Female,62.1
20,Cheerper,BigData,34,26,8,65292.69664,17481.94533,3,Female,74.4
12,Cheerper,BigData,37,27,9,75033.93518,24792.91,1,Male,76.1
49,Glasses,Search Engine,40,39,1,63761.37531,21363.24439,3,Male,79.6
1,Pear,AI,30,22,7,113378.4974,24112.05624,1,Male,76.1
1,Glasses,AI,47,41,5,128351.6021,18219.50315,1,Female,82.1
1,Cheerper,BigData,40,32,8,96732.04044,15309.16046,3,Male,74.9
30,Glasses,Design,43,40,3,100665.7883,9086.288015,3,Female,66.1
27,Pear,Design,42,40,2,82592.67883,24792.91,1,Male,75.5
41,Pear,Sales,38,36,2,109087.3639,11062.7648,5,Male,77.9
1,Glasses,Design,30,22,7,111636.2012,20317.92945,4,Male,74.3
50,Glasses,Search Engine,33,28,5,58497.11715,20870.16367,3,Male,79.1
19,Cheerper,Support,48,44,4,107799.9169,14373.45434,3,Female,71.7
46,Cheerper,Search Engine,36,32,4,77294.63861,16192.75676,3,Male,74.4
73,Pear,Sales,49,47,2,100206.2478,17537.64266,2,Male,70.9
18,Cheerper,Support,46,42,4,90227.69852,21852.86422,1,Female,84.1
34,Cheerper,Search Engine,39,31,8,62672.61393,13692.79533,2,Female,77.3
23,Pear,Sales,38,40,1,113597.8993,18414.20419,3,Female,65.3
1,Glasses,AI,30,22,9,95658.57543,22190.85809,1,Female,82.2
16,Pear,Design,40,36,3,104692.3932,18639.49041,3,Male,67.9
33,Glasses,AI,45,42,3,87901.28207,21893.61261,1,Male,71.9
80,Pear,Sales,49,48,1,80828.17546,16131.66508,1,Male,73.8
27,Cheerper,Support,48,47,1,60230.15766,21191.18817,1,Male,74.1
58,Cheerper,BigData,30,23,6,72020.75077,19679.29896,4,Male,74.4
34,Glasses,Design,47,42,5,99307.47836,19599.42444,1,Female,66.9
24,Cheerper,BigData,35,27,8,74365.07126,23114.61394,2,Female,75.3
38,Cheerper,Support,37,29,8,66712.60956,12724.47037,5,Male,78.4
49,Glasses,Design,43,34,9,53393.33329,21280.53742,1,Male,78.9
30,Pear,AI,30,22,4,53386.35757,15776.75616,4,Female,64.9
59,Cheerper,Support,30,22,9,40000,24792.91,2,Female,69.6
24,Pear,Design,45,41,4,114194.0194,17038.85719,1,Female,66.9
45,Pear,Design,36,31,5,60389.89582,24430.721,1,Male,73.7
29,Cheerper,BigData,35,37,1,98423.56463,16917.55259,4,Male,63
42,Pear,Design,35,34,1,94971.12406,18286.48798,4,Female,65.1
30,Glasses,AI,38,35,3,94128.04907,24792.91,1,Male,68.2
80,Cheerper,Support,42,39,3,40000,16114.48853,3,Female,62.7
38,Glasses,Search Engine,49,47,3,85917.30382,24792.91,1,Male,71.9
45,Cheerper,Search Engine,30,22,7,58585.96587,17693.76102,2,Female,61.8
1,Cheerper,BigData,30,22,8,86938.85127,22119.84604,2,Male,75
56,Pear,Design,45,39,6,52678.3139,20508.1903,1,Male,70.8
37,Pear,Sales,31,30,1,75776.75972,21148.91162,1,Female,67.4
54,Cheerper,Support,43,44,1,61382.56996,19881.47865,3,Male,68.8
47,Pear,AI,37,37,1,67015.42022,22528.39815,2,Female,70.5
60,Cheerper,BigData,47,44,2,96254.5066,17512.03334,5,Male,74.6
61,Cheerper,Support,34,27,7,44486.8964,21277.14976,3,Male,79.1
1,Pear,Design,30,22,9,122160.8082,22844.81568,2,Female,78
16,Pear,Design,32,29,3,78892.68859,21162.81117,2,Female,82.4
21,Pear,Sales,49,48,3,115504.6613,23437.63625,1,Female,75.4
28,Glasses,Search Engine,33,30,4,81635.93113,22069.02686,3,Female,72.2
77,Cheerper,Support,49,48,1,46886.72535,11206.66884,4,Female,69.2
66,Glasses,Search Engine,49,48,1,64171.80185,23465.40842,1,Male,69.3
4,Pear,Sales,33,30,3,109736.2342,20194.98776,2,Female,73.9
80,Cheerper,Support,46,46,1,52115.02261,17796.57313,3,Female,66.3
1,Cheerper,Support,31,25,6,85022.99723,24792.91,2,Female,73.2
35,Glasses,AI,30,22,8,66816.35688,10947.78661,4,Female,72.5
30,Glasses,Search Engine,38,34,4,82854.68592,21601.25472,1,Female,68.2
27,Pear,Sales,49,48,1,107453.9823,15772.16153,3,Male,66.2
45,Pear,Sales,41,35,6,99388.67258,24792.91,1,Male,85.2
37,Cheerper,Search Engine,49,48,2,99553.58984,11817.35279,3,Male,64.8
1,Glasses,Search Engine,38,28,9,94178.49949,20174.98485,1,Female,73
42,Glasses,Search Engine,45,42,3,78119.81732,15861.62227,3,Female,78
39,Cheerper,BigData,42,41,1,80567.53731,15403.09922,4,Female,73.7
36,Cheerper,Support,41,38,4,53256.26321,17971.06676,3,Female,69.6
65,Pear,Design,46,47,1,102204.15,14954.61002,4,Male,65.3
1,Glasses,Search Engine,35,27,8,102842.6303,24792.91,1,Male,73.5
1,Glasses,AI,32,28,4,94759.01089,22195.95248,3,Male,58.3
18,Cheerper,Support,40,32,8,72714.29696,17288.34949,2,Male,73.9
58,Pear,Design,49,48,2,62260.46493,14642.27175,2,Male,71.9
15,Glasses,Search Engine,41,38,4,98126.94835,20671.6224,2,Male,77.3
12,Pear,Design,39,36,3,115934.4758,24792.91,1,Male,65.8
51,Glasses,AI,47,43,4,64751.75841,14634.10618,3,Female,70.6
80,Glasses,AI,40,35,5,40705.93798,18931.09868,1,Male,74.4
24,Glasses,Search Engine,39,31,7,112388.208,9000,5,Female,73.8
36,Glasses,BigData,34,29,5,63209.66914,15727.93077,3,Female,65.2
11,Cheerper,Support,32,22,9,76629.45877,19433.6505,2,Female,69.8
31,Glasses,Search Engine,40,38,3,72534.95546,24647.52087,1,Male,78.6
62,Glasses,AI,37,33,4,57534.39585,10465.44376,4,Female,73
1,Cheerper,Search Engine,30,22,9,139472.9454,22519.24258,3,Male,64.6
36,Pear,Sales,34,34,1,112372.1139,22018.49788,3,Male,75.1
13,Pear,Design,38,35,3,90525.11733,22764.20486,1,Male,63.5
75,Glasses,Search Engine,49,48,3,78829.61761,13787.71499,3,Male,70.5
39,Cheerper,BigData,30,22,9,64956.22134,22274.17531,3,Female,75.7
37,Glasses,Design,40,36,3,97314.15535,17422.38538,2,Female,77.7
46,Glasses,AI,43,43,1,100368.4849,16538.62994,3,Male,59.5
1,Glasses,AI,45,44,2,148919.1935,19654.47329,2,Male,75.1
43,Pear,Sales,48,48,1,133755.4577,19583.32585,2,Male,75.7
10,Glasses,AI,45,41,4,120592.5073,12950.37683,2,Male,69.4
18,Cheerper,BigData,49,43,6,103139.7651,12403.35579,3,Male,73.4
34,Cheerper,Support,32,27,4,63815.39798,18966.68941,4,Female,56.2
9,Glasses,BigData,31,26,5,73051.48459,24792.91,1,Male,58
18,Pear,Sales,30,26,4,106312.4901,18705.49219,3,Male,76.9
49,Glasses,AI,49,48,1,88923.93727,16515.31971,3,Male,68.8
63,Glasses,Search Engine,48,48,1,63850.01238,20872.83825,2,Female,69.7
1,Cheerper,Search Engine,36,25,9,100030.9884,18373.79534,1,Male,74.4
25,Cheerper,Search Engine,30,25,5,94827.28867,15929.01191,5,Female,69.9
16,Pear,Sales,37,27,9,97115.33574,17541.13232,1,Female,71
1,Pear,Sales,38,31,7,141550.7446,17038.55965,3,Female,74.7
80,Cheerper,Support,48,48,1,40000,15574.09392,4,Male,63.9
42,Cheerper,BigData,38,35,3,67902.48799,18708.0716,2,Male,77.3
18,Cheerper,BigData,34,24,9,68947.52502,14331.21724,3,Female,71.9
16,Cheerper,Search Engine,33,25,8,86921.56458,24685.0198,2,Male,67.7
1,Cheerper,BigData,30,22,8,98790.86576,20642.53995,2,Male,66.9
5,Glasses,Search Engine,30,22,5,104467.2478,24792.91,1,Male,71.9
29,Glasses,Search Engine,43,42,2,104179.2693,17273.25938,4,Female,69.9
20,Glasses,AI,42,38,4,115973.3371,13901.68409,4,Male,64.3
80,Pear,Sales,40,40,1,68998.44407,9000,5,Male,68
73,Cheerper,BigData,46,43,3,72686.59793,16286.2733,3,Female,67.8
29,Glasses,AI,35,34,1,112739.6161,21038.61684,3,Female,77.1
75,Glasses,Search Engine,37,32,5,45738.67468,15919.62673,3,Female,72.7
8,Glasses,AI,30,22,6,94310.87059,20444.11194,2,Male,79.8
51,Glasses,Search Engine,35,30,6,64865.52285,22044.61369,3,Male,68.7
29,Pear,Sales,43,38,5,87938.5386,19274.95579,1,Female,70.9
58,Glasses,Search Engine,44,43,2,80866.81292,11208.44171,3,Male,73.4
20,Glasses,Search Engine,30,22,9,78961.33661,12086.78143,4,Female,75.9
14,Pear,Sales,49,48,1,145117.4047,13437.10919,2,Male,75
1,Cheerper,BigData,34,23,9,107154.5526,21710.58017,2,Female,68.7
29,Pear,Sales,40,34,6,88537.08924,17952.68266,1,Male,68.2
